"operation","iteration","step1_ms","step2_ms","step3_ms","step4_ms","step5_ms","step6_ms","run_id","field","seed","engine_invocation_seed","payload_bits","payload_bytes","payload_ok","input_roundtrip_checked","c1_roundtrip_correct","c1_roundtrip_verified_slots","c2_roundtrip_correct","c2_roundtrip_verified_slots","correctness","result_verified_active_slots","step1_total_ms","step2_total_ms","step3_total_ms","step4_total_ms","step5_total_ms","step6_total_ms","eval_chain_ms","step_total_sum_ms","avg_step_ms","input_values","plaintext_result","decrypted_result","ciphertext_meta","c1_roundtrip_decrypted","c2_roundtrip_decrypted","ciphertext_artifacts_checked","c1_artifact_file","c1_artifact_saved_bytes","c1_artifact_saved_sha256","c1_artifact_loaded_bytes","c1_artifact_loaded_sha256","c1_artifact_match","c1_artifact_load_success","c2_artifact_file","c2_artifact_saved_bytes","c2_artifact_saved_sha256","c2_artifact_loaded_bytes","c2_artifact_loaded_sha256","c2_artifact_match","c2_artifact_load_success","chain_uses_loaded_inputs","encrypt_m1_ms","encrypt_m2_ms","encrypt_total_ms","step1_operand_align_ms","step1_operation_ms","step1_relinearize_ms","step1_result_mod_switch_ms","step2_operand_align_ms","step2_operation_ms","step2_relinearize_ms","step2_result_mod_switch_ms","step3_operand_align_ms","step3_operation_ms","step3_relinearize_ms","step3_result_mod_switch_ms","step4_operand_align_ms","step4_operation_ms","step4_relinearize_ms","step4_result_mod_switch_ms","step5_operand_align_ms","step5_operation_ms","step5_relinearize_ms","step5_result_mod_switch_ms","step6_operand_align_ms","step6_operation_ms","step6_relinearize_ms","step6_result_mod_switch_ms","step1_start_tick_ns","step1_end_tick_ns","step1_operand_align_end_tick_ns","step1_operation_end_tick_ns","step1_relinearize_end_tick_ns","step2_start_tick_ns","step2_end_tick_ns","step2_operand_align_end_tick_ns","step2_operation_end_tick_ns","step2_relinearize_end_tick_ns","step3_start_tick_ns","step3_end_tick_ns","step3_operand_align_end_tick_ns","step3_operation_end_tick_ns","step3_relinearize_end_tick_ns","step4_start_tick_ns","step4_end_tick_ns","step4_operand_align_end_tick_ns","step4_operation_end_tick_ns","step4_relinearize_end_tick_ns","step5_start_tick_ns","step5_end_tick_ns","step5_operand_align_end_tick_ns","step5_operation_end_tick_ns","step5_relinearize_end_tick_ns","step6_start_tick_ns","step6_end_tick_ns","step6_operand_align_end_tick_ns","step6_operation_end_tick_ns","step6_relinearize_end_tick_ns","decrypt_ms","total_ms","final_chain_index","noise_budget_bits","note"
"ADD","1","0.108800","0.098800","0.091400","0.099000","0.091300","0.098700","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","42","1024","128","true","true","true","32","true","32","true","32","0.108800","0.098800","0.091400","0.099000","0.091300","0.098700","0.588100","0.588000","0.098000","{""m1"":[29485,8188,49115,17056,45114,42527,50619,20778,33900,26501,25555,1166,25297,51885,49491,28640,20270,14607,32640,3372,43759,43593,16810,45099,4462,21358,56615,25363,6287,59636,10519,48436],""m2"":[53926,34465,222,18329,57540,52179,41091,31465,37959,39311,35102,25995,11633,45577,52871,43302,17005,53118,60931,61676,23095,62531,33230,6488,23615,21577,57749,8419,19597,17473,1807,5761]}","[17570,5073,515,57674,25391,64497,63601,46433,52866,27326,10915,17112,5013,16586,28892,47855,1021,21171,51205,1905,47710,34280,35856,3249,23156,19089,6485,61172,18402,28815,47497,14416]","[17570,5073,515,57674,25391,64497,63601,46433,52866,27326,10915,17112,5013,16586,28892,47855,1021,21171,51205,1905,47710,34280,35856,3249,23156,19089,6485,61172,18402,28815,47497,14416]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""dd9342631ad8ee5a""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""b0beca37e55cb132""}]","[29485,8188,49115,17056,45114,42527,50619,20778,33900,26501,25555,1166,25297,51885,49491,28640,20270,14607,32640,3372,43759,43593,16810,45099,4462,21358,56615,25363,6287,59636,10519,48436]","[53926,34465,222,18329,57540,52179,41091,31465,37959,39311,35102,25995,11633,45577,52871,43302,17005,53118,60931,61676,23095,62531,33230,6488,23615,21577,57749,8419,19597,17473,1807,5761]","true","ciphertext_artifacts/add_iter001_c1.seal","1835121","f437a0c84031f3e0939a977223f295fe5c3a76ca9d0491f5dfa96373be161f10","1835121","f437a0c84031f3e0939a977223f295fe5c3a76ca9d0491f5dfa96373be161f10","true","true","ciphertext_artifacts/add_iter001_c2.seal","1835121","5d54455eb169b18bef40e4bd15587b1d70979c841b6dfc5703eb481aac97b2e0","1835121","5d54455eb169b18bef40e4bd15587b1d70979c841b6dfc5703eb481aac97b2e0","true","true","true","11.892800","11.293200","23.186000","0.000000","0.108800","0.000000","0.000000","0.000000","0.098800","0.000000","0.000000","0.000000","0.091400","0.000000","0.000000","0.000000","0.099000","0.000000","0.000000","0.000000","0.091300","0.000000","0.000000","0.000000","0.098700","0.000000","0.000000","27240592968000","27240593076800","","27240593076800","","27240593076800","27240593175600","","27240593175600","","27240593175600","27240593267000","","27240593267000","","27240593267000","27240593366000","","27240593366000","","27240593366000","27240593457300","","27240593457300","","27240593457400","27240593556100","","27240593556100","","2.027100","61.698700","6","263","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","2","0.112500","0.091500","0.091200","0.091500","0.091200","0.091500","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","-6748209959976139755","1024","128","true","true","true","32","true","32","true","32","0.112500","0.091500","0.091200","0.091500","0.091200","0.091500","0.569500","0.569400","0.094900","{""m1"":[26797,23121,56552,62335,26990,58139,33045,36378,52279,34872,12405,63133,59515,21338,56316,8023,51621,10868,11947,8852,54284,34812,48712,6283,14830,38650,57082,9051,37536,56273,53835,38811],""m2"":[26390,9817,46153,58314,15872,44106,2544,52445,10751,35414,22391,15826,58849,33483,8725,36295,14842,63042,2308,34537,7225,38072,7963,31762,24024,64674,12640,22049,12261,48321,44551,8988]}","[55284,56398,36982,31060,24502,37189,8738,40699,44758,49119,51256,37862,21385,54727,54828,9903,54399,35987,54712,7945,42200,56853,22126,54881,318,20937,4100,36814,55853,42370,21308,51134]","[55284,56398,36982,31060,24502,37189,8738,40699,44758,49119,51256,37862,21385,54727,54828,9903,54399,35987,54712,7945,42200,56853,22126,54881,318,20937,4100,36814,55853,42370,21308,51134]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""23a0cce316f6a572""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""c3946d4b9dd1f346""}]","[26797,23121,56552,62335,26990,58139,33045,36378,52279,34872,12405,63133,59515,21338,56316,8023,51621,10868,11947,8852,54284,34812,48712,6283,14830,38650,57082,9051,37536,56273,53835,38811]","[26390,9817,46153,58314,15872,44106,2544,52445,10751,35414,22391,15826,58849,33483,8725,36295,14842,63042,2308,34537,7225,38072,7963,31762,24024,64674,12640,22049,12261,48321,44551,8988]","true","ciphertext_artifacts/add_iter002_c1.seal","1835121","e9b08a767bf84750c58ad5f0251bce65e7de1f284a77519a730f845a0d45e082","1835121","e9b08a767bf84750c58ad5f0251bce65e7de1f284a77519a730f845a0d45e082","true","true","ciphertext_artifacts/add_iter002_c2.seal","1835121","3399c4916053c0bba5eeaff45eb3508306616db170cb4125b8bc3b7e4d8fa80e","1835121","3399c4916053c0bba5eeaff45eb3508306616db170cb4125b8bc3b7e4d8fa80e","true","true","true","13.361700","11.364000","24.725700","0.000000","0.112500","0.000000","0.000000","0.000000","0.091500","0.000000","0.000000","0.000000","0.091200","0.000000","0.000000","0.000000","0.091500","0.000000","0.000000","0.000000","0.091200","0.000000","0.000000","0.000000","0.091500","0.000000","0.000000","27241368643400","27241368755900","","27241368755900","","27241368755900","27241368847400","","27241368847400","","27241368847400","27241368938600","","27241368938600","","27241368938600","27241369030100","","27241369030100","","27241369030100","27241369121300","","27241369121300","","27241369121300","27241369212800","","27241369212800","","2.019500","63.203300","6","262","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","3","0.110400","0.094400","0.090700","0.094000","0.090700","0.094100","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","4940752896428148736","1024","128","true","true","true","32","true","32","true","32","0.110400","0.094400","0.090700","0.094000","0.090700","0.094100","0.574400","0.574300","0.095717","{""m1"":[14948,57269,33573,38216,48147,3081,36148,24693,62392,47924,8435,49014,29668,24206,55814,20620,36523,45143,12025,22335,12731,44778,35617,30009,21388,40880,37282,11573,20920,51919,44137,8905],""m2"":[45532,65172,26993,33645,964,29593,32981,38617,57157,27114,26408,23425,23165,57989,27741,50357,10938,35545,55511,52801,57337,13191,17248,48660,25947,2053,34678,44485,8969,4815,59906,8011]}","[65314,31370,18660,57188,64406,35566,46924,18012,27817,10890,47427,4183,57093,8643,44331,36940,47832,25059,18022,51132,26324,22074,63138,3868,32319,38605,56551,48673,45050,25510,28581,59653]","[65314,31370,18660,57188,64406,35566,46924,18012,27817,10890,47427,4183,57093,8643,44331,36940,47832,25059,18022,51132,26324,22074,63138,3868,32319,38605,56551,48673,45050,25510,28581,59653]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""5347a27b483ddb89""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""3e521abf7bb77b9e""}]","[14948,57269,33573,38216,48147,3081,36148,24693,62392,47924,8435,49014,29668,24206,55814,20620,36523,45143,12025,22335,12731,44778,35617,30009,21388,40880,37282,11573,20920,51919,44137,8905]","[45532,65172,26993,33645,964,29593,32981,38617,57157,27114,26408,23425,23165,57989,27741,50357,10938,35545,55511,52801,57337,13191,17248,48660,25947,2053,34678,44485,8969,4815,59906,8011]","true","ciphertext_artifacts/add_iter003_c1.seal","1835121","b070f83e504dbf49f509778bff45e7ac06840e76b41adb5946dad9f6013f0a37","1835121","b070f83e504dbf49f509778bff45e7ac06840e76b41adb5946dad9f6013f0a37","true","true","ciphertext_artifacts/add_iter003_c2.seal","1835121","7f8f057ee6567e989e554306924fb7d9683a98f1fe58fbff479217ff2d43fb9c","1835121","7f8f057ee6567e989e554306924fb7d9683a98f1fe58fbff479217ff2d43fb9c","true","true","true","11.390200","11.024400","22.414600","0.000000","0.110400","0.000000","0.000000","0.000000","0.094400","0.000000","0.000000","0.000000","0.090700","0.000000","0.000000","0.000000","0.094000","0.000000","0.000000","0.000000","0.090700","0.000000","0.000000","0.000000","0.094100","0.000000","0.000000","27242119228600","27242119339000","","27242119339000","","27242119339000","27242119433400","","27242119433400","","27242119433400","27242119524100","","27242119524100","","27242119524100","27242119618100","","27242119618100","","27242119618100","27242119708800","","27242119708800","","27242119708800","27242119802900","","27242119802900","","2.052600","60.356500","6","263","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","4","0.106300","0.101400","0.093000","0.095900","0.096700","0.094900","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","-1807457080762463125","1024","128","true","true","true","32","true","32","true","32","0.106300","0.101400","0.093000","0.095900","0.096700","0.094900","0.588400","0.588200","0.098033","{""m1"":[56032,43775,41382,3523,8155,42073,47809,44748,751,7612,48284,16951,10009,30946,16957,34545,27296,54054,16574,15751,56698,17350,38561,47615,48650,15110,34313,49614,956,23625,16007,60914],""m2"":[37471,56021,45321,11543,55996,14529,59090,50090,51489,59576,37803,15562,20423,52381,38308,14850,61914,49018,29484,18592,44322,21727,19541,5255,49635,11432,20196,38524,58374,9503,49913,26553]}","[8856,15478,39343,48721,3997,15268,40821,1577,26397,12565,44397,48953,35768,18779,51678,51656,32778,35585,23674,53243,32073,3507,16256,9614,15820,29199,1229,51880,47872,57472,17156,61167]","[8856,15478,39343,48721,3997,15268,40821,1577,26397,12565,44397,48953,35768,18779,51678,51656,32778,35585,23674,53243,32073,3507,16256,9614,15820,29199,1229,51880,47872,57472,17156,61167]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""257d052396bd169f""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""4f997f9bf4d77aa3""}]","[56032,43775,41382,3523,8155,42073,47809,44748,751,7612,48284,16951,10009,30946,16957,34545,27296,54054,16574,15751,56698,17350,38561,47615,48650,15110,34313,49614,956,23625,16007,60914]","[37471,56021,45321,11543,55996,14529,59090,50090,51489,59576,37803,15562,20423,52381,38308,14850,61914,49018,29484,18592,44322,21727,19541,5255,49635,11432,20196,38524,58374,9503,49913,26553]","true","ciphertext_artifacts/add_iter004_c1.seal","1835121","565dd8b1f292a8e789c57ef33a4c72e17a07f7e66d8c98160ae6cc5721936ee4","1835121","565dd8b1f292a8e789c57ef33a4c72e17a07f7e66d8c98160ae6cc5721936ee4","true","true","ciphertext_artifacts/add_iter004_c2.seal","1835121","1a48715043c6388a497936735a88daca644be3d71e746ee3808f764faa9bdf45","1835121","1a48715043c6388a497936735a88daca644be3d71e746ee3808f764faa9bdf45","true","true","true","12.822900","11.474900","24.297800","0.000000","0.106300","0.000000","0.000000","0.000000","0.101400","0.000000","0.000000","0.000000","0.093000","0.000000","0.000000","0.000000","0.095900","0.000000","0.000000","0.000000","0.096700","0.000000","0.000000","0.000000","0.094900","0.000000","0.000000","27242870751800","27242870858100","","27242870858100","","27242870858100","27242870959500","","27242870959500","","27242870959500","27242871052500","","27242871052500","","27242871052600","27242871148500","","27242871148500","","27242871148600","27242871245300","","27242871245300","","27242871245300","27242871340200","","27242871340200","","2.055300","66.146500","6","263","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","5","0.106300","0.093200","0.091100","0.092800","0.091100","0.092800","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","-8565255890251411370","1024","128","true","true","true","32","true","32","true","32","0.106300","0.093200","0.091100","0.092800","0.091100","0.092800","0.567300","0.567300","0.094550","{""m1"":[59550,12408,61602,64731,15713,42391,14984,8160,36551,30033,10910,28900,754,16284,65125,61272,54351,37044,38830,58475,42910,21787,36650,41542,3334,50430,64199,28834,32807,26292,32265,45808],""m2"":[45586,55132,43,7562,56495,6693,13380,53336,4167,16594,58036,23416,58522,13635,2625,57590,49671,33609,8167,44539,21027,23681,19536,52595,49743,5482,8907,57323,44404,44039,10115,32585]}","[47273,18417,49926,19462,35726,58569,34539,61574,27631,38840,21137,54774,47508,40504,6227,24636,38732,52392,48747,39832,38110,27117,8597,61805,31491,21555,21369,25157,2292,40674,28331,18839]","[47273,18417,49926,19462,35726,58569,34539,61574,27631,38840,21137,54774,47508,40504,6227,24636,38732,52392,48747,39832,38110,27117,8597,61805,31491,21555,21369,25157,2292,40674,28331,18839]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""57dd8b3aea537fa7""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""d51c61ca78f9d93d""}]","[59550,12408,61602,64731,15713,42391,14984,8160,36551,30033,10910,28900,754,16284,65125,61272,54351,37044,38830,58475,42910,21787,36650,41542,3334,50430,64199,28834,32807,26292,32265,45808]","[45586,55132,43,7562,56495,6693,13380,53336,4167,16594,58036,23416,58522,13635,2625,57590,49671,33609,8167,44539,21027,23681,19536,52595,49743,5482,8907,57323,44404,44039,10115,32585]","true","ciphertext_artifacts/add_iter005_c1.seal","1835121","ffa4e6e7c24eb06bf7ddb1bd6b7fa3feb63663dfaa2a8d3d9d6b2e06add92280","1835121","ffa4e6e7c24eb06bf7ddb1bd6b7fa3feb63663dfaa2a8d3d9d6b2e06add92280","true","true","ciphertext_artifacts/add_iter005_c2.seal","1835121","392035dbe6687fd81709bd07e4580c88cfcf988e1576a91f479175e233b79c7b","1835121","392035dbe6687fd81709bd07e4580c88cfcf988e1576a91f479175e233b79c7b","true","true","true","11.501700","11.058700","22.560400","0.000000","0.106300","0.000000","0.000000","0.000000","0.093200","0.000000","0.000000","0.000000","0.091100","0.000000","0.000000","0.000000","0.092800","0.000000","0.000000","0.000000","0.091100","0.000000","0.000000","0.000000","0.092800","0.000000","0.000000","27243627478600","27243627584900","","27243627584900","","27243627584900","27243627678100","","27243627678100","","27243627678100","27243627769200","","27243627769200","","27243627769200","27243627862000","","27243627862000","","27243627862000","27243627953100","","27243627953100","","27243627953100","27243628045900","","27243628045900","","2.037400","60.993200","6","263","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","6","0.110400","0.091400","0.090800","0.091300","0.090700","0.091300","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","3133278154759902273","1024","128","true","true","true","32","true","32","true","32","0.110400","0.091400","0.090800","0.091300","0.090700","0.091300","0.566100","0.565900","0.094317","{""m1"":[24800,62763,64414,28207,1314,11801,61506,49964,16171,36131,32730,27122,58974,35041,53452,3276,5527,34239,32866,29832,28976,20824,36415,8082,7975,25794,53197,9622,42449,12197,37549,38193],""m2"":[25666,21312,9845,48730,56015,22041,37198,25707,9401,49921,48461,28855,37433,63184,45910,44979,23509,19398,23244,30836,49875,20572,14183,59941,4789,36624,46089,1390,21276,15864,7046,2493]}","[45124,52840,25043,62407,42227,47790,29933,14829,27350,32139,14155,63979,20510,2031,23853,16967,27098,64076,4585,15225,3381,13938,57135,15540,46267,16437,23370,42658,37013,30843,40260,29177]","[45124,52840,25043,62407,42227,47790,29933,14829,27350,32139,14155,63979,20510,2031,23853,16967,27098,64076,4585,15225,3381,13938,57135,15540,46267,16437,23370,42658,37013,30843,40260,29177]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""041567e39809ab3a""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""8e2aff87b5a02948""}]","[24800,62763,64414,28207,1314,11801,61506,49964,16171,36131,32730,27122,58974,35041,53452,3276,5527,34239,32866,29832,28976,20824,36415,8082,7975,25794,53197,9622,42449,12197,37549,38193]","[25666,21312,9845,48730,56015,22041,37198,25707,9401,49921,48461,28855,37433,63184,45910,44979,23509,19398,23244,30836,49875,20572,14183,59941,4789,36624,46089,1390,21276,15864,7046,2493]","true","ciphertext_artifacts/add_iter006_c1.seal","1835121","a6016be90db790bc657cdfa31cb995df97d9a6e5cbb2624eced7b6aac19343b7","1835121","a6016be90db790bc657cdfa31cb995df97d9a6e5cbb2624eced7b6aac19343b7","true","true","ciphertext_artifacts/add_iter006_c2.seal","1835121","e9b757b826c2be31a03236d25823dc6af8982191c8607abb4a4bdf21403973b3","1835121","e9b757b826c2be31a03236d25823dc6af8982191c8607abb4a4bdf21403973b3","true","true","true","11.697300","11.011200","22.708500","0.000000","0.110400","0.000000","0.000000","0.000000","0.091400","0.000000","0.000000","0.000000","0.090800","0.000000","0.000000","0.000000","0.091300","0.000000","0.000000","0.000000","0.090700","0.000000","0.000000","0.000000","0.091300","0.000000","0.000000","27244381163100","27244381273500","","27244381273500","","27244381273600","27244381365000","","27244381365000","","27244381365000","27244381455800","","27244381455800","","27244381455800","27244381547100","","27244381547100","","27244381547100","27244381637800","","27244381637800","","27244381637900","27244381729200","","27244381729200","","2.041500","59.929900","6","262","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","7","0.116000","0.094100","0.092100","0.092100","0.095400","0.090900","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","-3624503062568953684","1024","128","true","true","true","32","true","32","true","32","0.116000","0.094100","0.092100","0.092100","0.095400","0.090900","0.580600","0.580600","0.096767","{""m1"":[23903,35556,17009,53471,749,41482,52110,62047,26859,63363,48222,42284,48574,58632,447,26821,12396,28546,61500,9359,27713,28361,62414,1231,12993,64665,56030,1561,53853,23686,44804,41980],""m2"":[51419,53007,16890,58713,61973,56627,39343,5780,59945,53728,49798,7984,32185,13773,46618,52079,54034,38871,4988,23366,17954,26717,54196,16225,50897,21768,1383,6582,23721,28590,47943,17627]}","[53258,39097,53169,62338,57841,8124,64321,3380,25123,21414,14597,62014,28703,13699,10568,1373,15075,34186,64353,41997,33640,62521,19022,53599,8052,61816,31658,25990,24427,49440,60897,24190]","[53258,39097,53169,62338,57841,8124,64321,3380,25123,21414,14597,62014,28703,13699,10568,1373,15075,34186,64353,41997,33640,62521,19022,53599,8052,61816,31658,25990,24427,49440,60897,24190]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""8c3c9823b342038d""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""f9eb8311c23b93f1""}]","[23903,35556,17009,53471,749,41482,52110,62047,26859,63363,48222,42284,48574,58632,447,26821,12396,28546,61500,9359,27713,28361,62414,1231,12993,64665,56030,1561,53853,23686,44804,41980]","[51419,53007,16890,58713,61973,56627,39343,5780,59945,53728,49798,7984,32185,13773,46618,52079,54034,38871,4988,23366,17954,26717,54196,16225,50897,21768,1383,6582,23721,28590,47943,17627]","true","ciphertext_artifacts/add_iter007_c1.seal","1835121","e7ebde7cd6f05182bcc683c1a240c207d48a313856f5ca3959ecf4b493a1fc6b","1835121","e7ebde7cd6f05182bcc683c1a240c207d48a313856f5ca3959ecf4b493a1fc6b","true","true","ciphertext_artifacts/add_iter007_c2.seal","1835121","0935b19986bedd0fa79b9f11dd72dd4d91aff733b09ebcefd7fb7544664d11d5","1835121","0935b19986bedd0fa79b9f11dd72dd4d91aff733b09ebcefd7fb7544664d11d5","true","true","true","11.460900","11.162700","22.623600","0.000000","0.116000","0.000000","0.000000","0.000000","0.094100","0.000000","0.000000","0.000000","0.092100","0.000000","0.000000","0.000000","0.092100","0.000000","0.000000","0.000000","0.095400","0.000000","0.000000","0.000000","0.090900","0.000000","0.000000","27245150764600","27245150880600","","27245150880600","","27245150880600","27245150974700","","27245150974700","","27245150974700","27245151066800","","27245151066800","","27245151066800","27245151158900","","27245151158900","","27245151158900","27245151254300","","27245151254300","","27245151254300","27245151345200","","27245151345200","","2.025400","60.809900","6","262","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
"ADD","8","0.108200","0.091700","0.091200","0.094900","0.090700","0.090700","PACKAGE22_add_100_20260825_134055_850","Addition depth6","42","8037997838901812375","1024","128","true","true","true","32","true","32","true","32","0.108200","0.091700","0.091200","0.094900","0.090700","0.090700","0.567500","0.567400","0.094567","{""m1"":[35885,5320,40376,7163,44766,45306,23790,51067,39041,26384,49408,23351,16193,43506,28696,4668,20839,64180,19002,3011,3024,3531,62995,38259,32825,47666,14599,6900,3381,56624,48421,58413],""m2"":[36440,61095,58366,33929,45316,2985,43238,21183,56490,185,11086,31405,5811,2681,62225,33323,24607,29828,909,29538,45364,5750,22031,54803,50677,31361,38163,5101,16573,62011,48880,31920]}","[56249,7954,8917,64902,52864,59105,28263,5669,63486,40554,34279,56545,16668,50993,39311,53104,26103,18519,13198,35121,17114,31374,55925,55297,21183,22599,41811,42903,63243,19307,12639,1727]","[56249,7954,8917,64902,52864,59105,28263,5669,63486,40554,34279,56545,16668,50993,39311,53104,26103,18519,13198,35121,17114,31374,55925,55297,21183,22599,41811,42903,63243,19307,12639,1727]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""6c5f73e2743e7d4b""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""9661e82e43c219e5""}]","[35885,5320,40376,7163,44766,45306,23790,51067,39041,26384,49408,23351,16193,43506,28696,4668,20839,64180,19002,3011,3024,3531,62995,38259,32825,47666,14599,6900,3381,56624,48421,58413]","[36440,61095,58366,33929,45316,2985,43238,21183,56490,185,11086,31405,5811,2681,62225,33323,24607,29828,909,29538,45364,5750,22031,54803,50677,31361,38163,5101,16573,62011,48880,31920]","true","ciphertext_artifacts/add_iter008_c1.seal","1835121","c490038d210e56900305f010f40bd90cdb5f64de49664875ce9a1ef8f1f03e3f","1835121","c490038d210e56900305f010f40bd90cdb5f64de49664875ce9a1ef8f1f03e3f","true","true","ciphertext_artifacts/add_iter008_c2.seal","1835121","e81d40198129f1c9b3a8e4673c61c23a0f2354da469e0845bf7c19e5052586ec","1835121","e81d40198129f1c9b3a8e4673c61c23a0f2354da469e0845bf7c19e5052586ec","true","true","true","11.366400","10.973700","22.340100","0.000000","0.108200","0.000000","0.000000","0.000000","0.091700","0.000000","0.000000","0.000000","0.091200","0.000000","0.000000","0.000000","0.094900","0.000000","0.000000","0.000000","0.090700","0.000000","0.000000","0.000000","0.090700","0.000000","0.000000","27245893666800","27245893775000","","27245893775000","","27245893775000","27245893866700","","27245893866700","","27245893866700","27245893957900","","27245893957900","","27245893957900","27245894052800","","27245894052800","","27245894052900","27245894143600","","27245894143600","","27245894143600","27245894234300","","27245894234300","","2.026600","59.817900","6","263","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; six dependent additions measured individually; each step 100-run average is the comparison unit; eval_chain_ms is a continuous reference"
