"operation","iteration","step1_ms","step2_ms","step3_ms","step4_ms","step5_ms","step6_ms","run_id","field","seed","engine_invocation_seed","payload_bits","payload_bytes","payload_ok","input_roundtrip_checked","c1_roundtrip_correct","c1_roundtrip_verified_slots","c2_roundtrip_correct","c2_roundtrip_verified_slots","correctness","result_verified_active_slots","step1_total_ms","step2_total_ms","step3_total_ms","step4_total_ms","step5_total_ms","step6_total_ms","eval_chain_ms","step_total_sum_ms","avg_step_ms","input_values","plaintext_result","decrypted_result","ciphertext_meta","c1_roundtrip_decrypted","c2_roundtrip_decrypted","ciphertext_artifacts_checked","c1_artifact_file","c1_artifact_saved_bytes","c1_artifact_saved_sha256","c1_artifact_loaded_bytes","c1_artifact_loaded_sha256","c1_artifact_match","c1_artifact_load_success","c2_artifact_file","c2_artifact_saved_bytes","c2_artifact_saved_sha256","c2_artifact_loaded_bytes","c2_artifact_loaded_sha256","c2_artifact_match","c2_artifact_load_success","chain_uses_loaded_inputs","encrypt_m1_ms","encrypt_m2_ms","encrypt_total_ms","step1_operand_align_ms","step1_operation_ms","step1_relinearize_ms","step1_result_mod_switch_ms","step2_operand_align_ms","step2_operation_ms","step2_relinearize_ms","step2_result_mod_switch_ms","step3_operand_align_ms","step3_operation_ms","step3_relinearize_ms","step3_result_mod_switch_ms","step4_operand_align_ms","step4_operation_ms","step4_relinearize_ms","step4_result_mod_switch_ms","step5_operand_align_ms","step5_operation_ms","step5_relinearize_ms","step5_result_mod_switch_ms","step6_operand_align_ms","step6_operation_ms","step6_relinearize_ms","step6_result_mod_switch_ms","step1_start_tick_ns","step1_end_tick_ns","step1_operand_align_end_tick_ns","step1_operation_end_tick_ns","step1_relinearize_end_tick_ns","step2_start_tick_ns","step2_end_tick_ns","step2_operand_align_end_tick_ns","step2_operation_end_tick_ns","step2_relinearize_end_tick_ns","step3_start_tick_ns","step3_end_tick_ns","step3_operand_align_end_tick_ns","step3_operation_end_tick_ns","step3_relinearize_end_tick_ns","step4_start_tick_ns","step4_end_tick_ns","step4_operand_align_end_tick_ns","step4_operation_end_tick_ns","step4_relinearize_end_tick_ns","step5_start_tick_ns","step5_end_tick_ns","step5_operand_align_end_tick_ns","step5_operation_end_tick_ns","step5_relinearize_end_tick_ns","step6_start_tick_ns","step6_end_tick_ns","step6_operand_align_end_tick_ns","step6_operation_end_tick_ns","step6_relinearize_end_tick_ns","decrypt_ms","total_ms","final_chain_index","noise_budget_bits","note"
"MUL","1","17.673300","18.101700","17.045100","16.218200","15.503000","14.716700","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","42","1024","128","true","true","true","32","true","32","true","32","17.673300","18.101700","17.045100","16.218200","15.503000","14.716700","99.755100","99.258000","16.543000","{""m1"":[29485,8188,49115,17056,45114,42527,50619,20778,33900,26501,25555,1166,25297,51885,49491,28640,20270,14607,32640,3372,43759,43593,16810,45099,4462,21358,56615,25363,6287,59636,10519,48436],""m2"":[53926,34465,222,18329,57540,52179,41091,31465,37959,39311,35102,25995,11633,45577,52871,43302,17005,53118,60931,61676,23095,62531,33230,6488,23615,21577,57749,8419,19597,17473,1807,5761]}","[51969,36000,53234,36145,5652,3290,64606,27781,36805,6455,27167,13312,36832,31115,24036,50209,12191,52064,34282,55696,38167,29930,23555,61501,9907,48825,59345,8010,24772,51645,33241,32237]","[51969,36000,53234,36145,5652,3290,64606,27781,36805,6455,27167,13312,36832,31115,24036,50209,12191,52064,34282,55696,38167,29930,23555,61501,9907,48825,59345,8010,24772,51645,33241,32237]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""358248fdc2fb7b80""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""fed45be5b45c6fc6""}]","[29485,8188,49115,17056,45114,42527,50619,20778,33900,26501,25555,1166,25297,51885,49491,28640,20270,14607,32640,3372,43759,43593,16810,45099,4462,21358,56615,25363,6287,59636,10519,48436]","[53926,34465,222,18329,57540,52179,41091,31465,37959,39311,35102,25995,11633,45577,52871,43302,17005,53118,60931,61676,23095,62531,33230,6488,23615,21577,57749,8419,19597,17473,1807,5761]","true","ciphertext_artifacts/mul_iter001_c1.seal","1835121","e12c9457bdc48e5596ed9cc2021b3c88b2db168a383b65bac16b559470d76683","1835121","e12c9457bdc48e5596ed9cc2021b3c88b2db168a383b65bac16b559470d76683","true","true","ciphertext_artifacts/mul_iter001_c2.seal","1835121","b2aa2ab46589de94928dc4522e4c7976c6938553f71b04f80809dacf6e7c25c0","1835121","b2aa2ab46589de94928dc4522e4c7976c6938553f71b04f80809dacf6e7c25c0","true","true","true","11.529800","11.005300","22.535100","0.002500","1.182100","13.301100","3.187600","3.352400","0.994200","10.860200","2.894900","6.027200","0.664600","7.941700","2.411600","8.032500","0.533400","5.756400","1.895900","9.741400","0.398700","4.062300","1.300600","11.119800","0.266500","2.516300","0.814100","30047429052600","30047446725900","30047429055100","30047430237200","30047443538300","30047446804700","30047464906400","30047450157100","30047451151300","30047462011500","30047464978600","30047482023700","30047471005800","30047471670400","30047479612100","30047482086600","30047498304800","30047490119100","30047490652500","30047496408900","30047498365400","30047513868400","30047508106800","30047508505500","30047512567800","30047513931900","30047528648600","30047525051700","30047525318200","30047527834500","0.597500","158.118700","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","2","18.765300","19.728700","19.452500","19.161000","17.597000","17.616200","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","-6748209959976139755","1024","128","true","true","true","32","true","32","true","32","18.765300","19.728700","19.452500","19.161000","17.597000","17.616200","113.588900","112.320700","18.720117","{""m1"":[26797,23121,56552,62335,26990,58139,33045,36378,52279,34872,12405,63133,59515,21338,56316,8023,51621,10868,11947,8852,54284,34812,48712,6283,14830,38650,57082,9051,37536,56273,53835,38811],""m2"":[26390,9817,46153,58314,15872,44106,2544,52445,10751,35414,22391,15826,58849,33483,8725,36295,14842,63042,2308,34537,7225,38072,7963,31762,24024,64674,12640,22049,12261,48321,44551,8988]}","[33614,17747,63389,26531,22226,25540,40051,51103,52283,64668,52164,4656,58158,22992,61896,41121,58193,63000,187,23381,62883,62933,26672,57192,32446,17873,8625,1046,18675,7258,14505,51976]","[33614,17747,63389,26531,22226,25540,40051,51103,52283,64668,52164,4656,58158,22992,61896,41121,58193,63000,187,23381,62883,62933,26672,57192,32446,17873,8625,1046,18675,7258,14505,51976]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""a8cc9c10fb60b8ae""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""f69c582c2c1ea6e9""}]","[26797,23121,56552,62335,26990,58139,33045,36378,52279,34872,12405,63133,59515,21338,56316,8023,51621,10868,11947,8852,54284,34812,48712,6283,14830,38650,57082,9051,37536,56273,53835,38811]","[26390,9817,46153,58314,15872,44106,2544,52445,10751,35414,22391,15826,58849,33483,8725,36295,14842,63042,2308,34537,7225,38072,7963,31762,24024,64674,12640,22049,12261,48321,44551,8988]","true","ciphertext_artifacts/mul_iter002_c1.seal","1835121","3f9bedaad4b42441e0a92fb2588e3c3e50f4e4c4c84b2a4667fb32808ad761ee","1835121","3f9bedaad4b42441e0a92fb2588e3c3e50f4e4c4c84b2a4667fb32808ad761ee","true","true","ciphertext_artifacts/mul_iter002_c2.seal","1835121","3154fb063b959f1e33bb50eca6ee2b280fc12fff45705b1f29377c9d5229a6bb","1835121","3154fb063b959f1e33bb50eca6ee2b280fc12fff45705b1f29377c9d5229a6bb","true","true","true","13.677900","13.600400","27.278300","0.004500","1.501700","13.991400","3.267700","3.433800","0.847900","11.802000","3.645000","6.829600","0.662700","8.004600","3.955600","9.543900","0.590700","6.823800","2.202600","11.423200","0.407300","4.310500","1.456000","13.528700","0.305400","2.941000","0.841100","30048346893000","30048365658300","30048346897500","30048348399200","30048362390600","30048365724700","30048385453400","30048369158500","30048370006400","30048381808400","30048385703900","30048405156400","30048392533500","30048393196200","30048401200800","30048405223400","30048424384400","30048414767300","30048415358000","30048422181800","30048424628700","30048442225700","30048436051900","30048436459200","30048440769700","30048442528200","30048460144400","30048456056900","30048456362300","30048459303300","0.866200","197.088900","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","3","20.037000","19.112700","18.958100","19.524000","17.755800","16.023000","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","4940752896428148736","1024","128","true","true","true","32","true","32","true","32","20.037000","19.112700","18.958100","19.524000","17.755800","16.023000","112.662200","111.410600","18.568433","{""m1"":[14948,57269,33573,38216,48147,3081,36148,24693,62392,47924,8435,49014,29668,24206,55814,20620,36523,45143,12025,22335,12731,44778,35617,30009,21388,40880,37282,11573,20920,51919,44137,8905],""m2"":[45532,65172,26993,33645,964,29593,32981,38617,57157,27114,26408,23425,23165,57989,27741,50357,10938,35545,55511,52801,57337,13191,17248,48660,25947,2053,34678,44485,8969,4815,59906,8011]}","[25853,16702,48030,24336,3711,17794,44846,38937,41461,38755,38618,50103,58358,5819,23689,25011,60293,64560,40281,48168,21274,29502,43067,46622,41746,20834,22383,10841,16414,17077,56975,26801]","[25853,16702,48030,24336,3711,17794,44846,38937,41461,38755,38618,50103,58358,5819,23689,25011,60293,64560,40281,48168,21274,29502,43067,46622,41746,20834,22383,10841,16414,17077,56975,26801]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""c968fd5fe6572ad9""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""a865bf7e0a144611""}]","[14948,57269,33573,38216,48147,3081,36148,24693,62392,47924,8435,49014,29668,24206,55814,20620,36523,45143,12025,22335,12731,44778,35617,30009,21388,40880,37282,11573,20920,51919,44137,8905]","[45532,65172,26993,33645,964,29593,32981,38617,57157,27114,26408,23425,23165,57989,27741,50357,10938,35545,55511,52801,57337,13191,17248,48660,25947,2053,34678,44485,8969,4815,59906,8011]","true","ciphertext_artifacts/mul_iter003_c1.seal","1835121","038d62cfce50e321937a7c9ed40afadbfcab0de03f8ee2b5af3d56ea6882121c","1835121","038d62cfce50e321937a7c9ed40afadbfcab0de03f8ee2b5af3d56ea6882121c","true","true","ciphertext_artifacts/mul_iter003_c2.seal","1835121","1dc9e95d9d825c1e504eaf6f67d0f02700bffd8dace6dca03f7dbc958a67fcfa","1835121","1dc9e95d9d825c1e504eaf6f67d0f02700bffd8dace6dca03f7dbc958a67fcfa","true","true","true","13.415800","12.166300","25.582100","0.002400","1.192700","14.843700","3.998200","3.553400","0.843500","11.312300","3.403500","6.780200","0.750600","8.409100","3.018200","10.485200","0.595300","6.081200","2.362300","10.440900","0.453100","4.920000","1.941800","11.940600","0.295000","2.937800","0.849600","30049257336900","30049277373900","30049257339300","30049258532000","30049273375700","30049277603500","30049296716200","30049281156900","30049282000400","30049293312700","30049297060500","30049316018600","30049303840700","30049304591300","30049313000400","30049316266700","30049335790700","30049326751900","30049327347200","30049333428400","30049335855600","30049353611400","30049346296500","30049346749600","30049351669600","30049353816000","30049369839000","30049365756600","30049366051600","30049368989400","0.629300","178.501600","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","4","18.902800","17.511500","18.436200","16.396000","15.641200","15.895100","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","-1807457080762463125","1024","128","true","true","true","32","true","32","true","32","18.902800","17.511500","18.436200","16.396000","15.641200","15.895100","103.443800","102.782800","17.130467","{""m1"":[56032,43775,41382,3523,8155,42073,47809,44748,751,7612,48284,16951,10009,30946,16957,34545,27296,54054,16574,15751,56698,17350,38561,47615,48650,15110,34313,49614,956,23625,16007,60914],""m2"":[37471,56021,45321,11543,55996,14529,59090,50090,51489,59576,37803,15562,20423,52381,38308,14850,61914,49018,29484,18592,44322,21727,19541,5255,49635,11432,20196,38524,58374,9503,49913,26553]}","[48292,31902,26018,64897,17621,57910,24753,17211,36431,56789,60062,7258,14641,32827,4813,61563,36322,20988,43759,21464,10574,13669,1392,60208,23495,24975,55010,28967,25829,48603,48414,4122]","[48292,31902,26018,64897,17621,57910,24753,17211,36431,56789,60062,7258,14641,32827,4813,61563,36322,20988,43759,21464,10574,13669,1392,60208,23495,24975,55010,28967,25829,48603,48414,4122]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""e4c5f7511522a848""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""bab74c430ff99a44""}]","[56032,43775,41382,3523,8155,42073,47809,44748,751,7612,48284,16951,10009,30946,16957,34545,27296,54054,16574,15751,56698,17350,38561,47615,48650,15110,34313,49614,956,23625,16007,60914]","[37471,56021,45321,11543,55996,14529,59090,50090,51489,59576,37803,15562,20423,52381,38308,14850,61914,49018,29484,18592,44322,21727,19541,5255,49635,11432,20196,38524,58374,9503,49913,26553]","true","ciphertext_artifacts/mul_iter004_c1.seal","1835121","8f458d10643d2856d67e05a5a2da345fea338ab170685f38b6a02286be227382","1835121","8f458d10643d2856d67e05a5a2da345fea338ab170685f38b6a02286be227382","true","true","ciphertext_artifacts/mul_iter004_c2.seal","1835121","ebb8156a018559e2b98f15e34ea59398bd1b0833d00c89a7a2e15f7ecdc0f4aa","1835121","ebb8156a018559e2b98f15e34ea59398bd1b0833d00c89a7a2e15f7ecdc0f4aa","true","true","true","11.691300","11.819800","23.511100","0.002400","1.175200","14.465200","3.260000","3.149300","0.791300","10.515000","3.055900","6.338400","0.664800","8.581600","2.851400","8.158600","0.533600","5.825400","1.878400","9.959700","0.398500","3.995500","1.287500","12.347700","0.268800","2.488300","0.790300","30050144246900","30050163149700","30050144249300","30050145424500","30050159889700","30050163213500","30050180725000","30050166362800","30050167154100","30050177669100","30050180947300","30050199383500","30050187285700","30050187950500","30050196532100","30050199458200","30050215854200","30050207616800","30050208150400","30050213975800","30050215919000","30050231560200","30050225878700","30050226277200","30050230272700","30050231636700","30050247531800","30050243984400","30050244253200","30050246741500","0.634300","166.784400","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","5","19.314700","17.268200","17.407300","16.367600","15.549100","14.755500","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","-8565255890251411370","1024","128","true","true","true","32","true","32","true","32","19.314700","17.268200","17.407300","16.367600","15.549100","14.755500","101.143600","100.662400","16.777067","{""m1"":[59550,12408,61602,64731,15713,42391,14984,8160,36551,30033,10910,28900,754,16284,65125,61272,54351,37044,38830,58475,42910,21787,36650,41542,3334,50430,64199,28834,32807,26292,32265,45808],""m2"":[45586,55132,43,7562,56495,6693,13380,53336,4167,16594,58036,23416,58522,13635,2625,57590,49671,33609,8167,44539,21027,23681,19536,52595,49743,5482,8907,57323,44404,44039,10115,32585]}","[56186,58858,40721,25004,5710,63522,35746,36329,8065,30874,20086,42362,43903,19806,36735,59479,43619,21447,1925,16927,8127,23138,59066,48793,40040,2511,63368,55257,12780,62421,13020,52112]","[56186,58858,40721,25004,5710,63522,35746,36329,8065,30874,20086,42362,43903,19806,36735,59479,43619,21447,1925,16927,8127,23138,59066,48793,40040,2511,63368,55257,12780,62421,13020,52112]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""b438cb2233f2f07b""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""b01499b58fed9ecd""}]","[59550,12408,61602,64731,15713,42391,14984,8160,36551,30033,10910,28900,754,16284,65125,61272,54351,37044,38830,58475,42910,21787,36650,41542,3334,50430,64199,28834,32807,26292,32265,45808]","[45586,55132,43,7562,56495,6693,13380,53336,4167,16594,58036,23416,58522,13635,2625,57590,49671,33609,8167,44539,21027,23681,19536,52595,49743,5482,8907,57323,44404,44039,10115,32585]","true","ciphertext_artifacts/mul_iter005_c1.seal","1835121","cab64ec4a55cf960aaa1bf818a8c8c37ec098db986cd5394e8d3488d531e9d33","1835121","cab64ec4a55cf960aaa1bf818a8c8c37ec098db986cd5394e8d3488d531e9d33","true","true","ciphertext_artifacts/mul_iter005_c2.seal","1835121","b45e4e75665e044df137abb72c4635a3d16012a5e79e0400c466cceb302ec729","1835121","b45e4e75665e044df137abb72c4635a3d16012a5e79e0400c466cceb302ec729","true","true","true","11.402500","14.506300","25.908800","0.002800","1.206000","14.848200","3.257700","3.159800","0.804800","10.437900","2.865700","5.842100","0.661700","8.525000","2.378500","8.142600","0.527400","5.802800","1.894800","9.869600","0.396100","4.020200","1.263200","11.193000","0.267100","2.487600","0.807800","30051015121200","30051034435900","30051015124000","30051016330000","30051031178200","30051034500200","30051051768400","30051037660000","30051038464800","30051048902700","30051051829900","30051069237200","30051057672000","30051058333700","30051066858700","30051069296400","30051085664000","30051077439000","30051077966400","30051083769200","30051085727900","30051101277000","30051095597500","30051095993600","30051100013800","30051101339600","30051116095100","30051112532600","30051112799700","30051115287300","0.598500","172.475800","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","6","17.875400","17.437800","17.092100","16.270100","15.555200","14.615100","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","3133278154759902273","1024","128","true","true","true","32","true","32","true","32","17.875400","17.437800","17.092100","16.270100","15.555200","14.615100","99.346000","98.845700","16.474283","{""m1"":[24800,62763,64414,28207,1314,11801,61506,49964,16171,36131,32730,27122,58974,35041,53452,3276,5527,34239,32866,29832,28976,20824,36415,8082,7975,25794,53197,9622,42449,12197,37549,38193],""m2"":[25666,21312,9845,48730,56015,22041,37198,25707,9401,49921,48461,28855,37433,63184,45910,44979,23509,19398,23244,30836,49875,20572,14183,59941,4789,36624,46089,1390,21276,15864,7046,2493]}","[34517,46138,15509,2934,41143,56934,22761,31719,133,13836,39578,5490,54926,23335,3955,34200,55383,64446,16119,50584,24397,864,16451,28264,6028,45542,54352,22112,18056,29057,38502,27605]","[34517,46138,15509,2934,41143,56934,22761,31719,133,13836,39578,5490,54926,23335,3955,34200,55383,64446,16119,50584,24397,864,16451,28264,6028,45542,54352,22112,18056,29057,38502,27605]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""cf7152cacb65f15f""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""fbce99c21ec0e2c4""}]","[24800,62763,64414,28207,1314,11801,61506,49964,16171,36131,32730,27122,58974,35041,53452,3276,5527,34239,32866,29832,28976,20824,36415,8082,7975,25794,53197,9622,42449,12197,37549,38193]","[25666,21312,9845,48730,56015,22041,37198,25707,9401,49921,48461,28855,37433,63184,45910,44979,23509,19398,23244,30836,49875,20572,14183,59941,4789,36624,46089,1390,21276,15864,7046,2493]","true","ciphertext_artifacts/mul_iter006_c1.seal","1835121","7cab6ad043a87abb4872893a1fbdd73c77e853ea4c3ee55f96db036d084b1d49","1835121","7cab6ad043a87abb4872893a1fbdd73c77e853ea4c3ee55f96db036d084b1d49","true","true","ciphertext_artifacts/mul_iter006_c2.seal","1835121","55dcf09f2e3ac1c6cb529d0786d4f43acb4f100d88425f8dcc0a6fcd0f93c75b","1835121","55dcf09f2e3ac1c6cb529d0786d4f43acb4f100d88425f8dcc0a6fcd0f93c75b","true","true","true","11.390800","11.077600","22.468400","0.002500","1.235100","13.402300","3.235500","3.188400","0.817100","10.560900","2.871400","6.111000","0.684000","7.928600","2.368500","8.046100","0.549600","5.764600","1.909800","9.830600","0.410800","3.987400","1.326400","11.025600","0.277200","2.514200","0.798100","30051891956600","30051909832000","30051891959100","30051893194200","30051906596500","30051909906400","30051927344200","30051913094800","30051913911900","30051924472800","30051927411500","30051944503600","30051933522500","30051934206500","30051942135100","30051944564100","30051960834200","30051952610200","30051953159800","30051958924400","30051960896400","30051976451600","30051970727000","30051971137800","30051975125200","30051976514500","30051991129600","30051987540100","30051987817300","30051990331500","0.633000","158.414800","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
"MUL","7","17.636000","17.314900","16.841400","16.254100","15.452300","14.741300","PACKAGE22_mul_100_20260825_142742_621","Multiplication depth6","42","-3624503062568953684","1024","128","true","true","true","32","true","32","true","32","17.636000","17.314900","16.841400","16.254100","15.452300","14.741300","98.730800","98.240000","16.373333","{""m1"":[23903,35556,17009,53471,749,41482,52110,62047,26859,63363,48222,42284,48574,58632,447,26821,12396,28546,61500,9359,27713,28361,62414,1231,12993,64665,56030,1561,53853,23686,44804,41980],""m2"":[51419,53007,16890,58713,61973,56627,39343,5780,59945,53728,49798,7984,32185,13773,46618,52079,54034,38871,4988,23366,17954,26717,54196,16225,50897,21768,1383,6582,23721,28590,47943,17627]}","[40646,39326,22487,28313,44364,2081,17520,49739,51426,5809,36869,35693,9627,39360,33807,28882,44108,59783,36951,49269,32140,52310,6342,48916,16595,48142,2853,15036,52958,23418,51712,46158]","[40646,39326,22487,28313,44364,2081,17520,49739,51426,5809,36869,35693,9627,39360,33807,28882,44108,59783,36951,49269,32140,52310,6342,48916,16595,48142,2853,15036,52958,23418,51712,46158]","[{""label"":""c1=Enc(m1)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""0f0acbdebb2f76e3""},{""label"":""c2=Enc(m2)"",""active_slots"":32,""logical_bits_per_active_slot"":16,""payload_bits_per_block"":512,""ciphertext_size"":2,""chain_index"":6,""fingerprint64"":""df78c18a1bfd939e""}]","[23903,35556,17009,53471,749,41482,52110,62047,26859,63363,48222,42284,48574,58632,447,26821,12396,28546,61500,9359,27713,28361,62414,1231,12993,64665,56030,1561,53853,23686,44804,41980]","[51419,53007,16890,58713,61973,56627,39343,5780,59945,53728,49798,7984,32185,13773,46618,52079,54034,38871,4988,23366,17954,26717,54196,16225,50897,21768,1383,6582,23721,28590,47943,17627]","true","ciphertext_artifacts/mul_iter007_c1.seal","1835121","9c551570a3799f8080844127fd9beedb55176a1d655b768393e42c7de84ea905","1835121","9c551570a3799f8080844127fd9beedb55176a1d655b768393e42c7de84ea905","true","true","ciphertext_artifacts/mul_iter007_c2.seal","1835121","749d8bed8f2e4b56733da53daef35cf761eb373321e699af84f89780c2eadf68","1835121","749d8bed8f2e4b56733da53daef35cf761eb373321e699af84f89780c2eadf68","true","true","true","11.426100","11.034100","22.460200","0.002500","1.201400","13.220200","3.211900","3.189900","0.791700","10.421200","2.912100","5.814500","0.658200","7.956800","2.411900","8.020600","0.533800","5.792600","1.907100","9.752900","0.400900","4.028900","1.269600","11.052000","0.266900","2.612900","0.809500","30052745676100","30052763312100","30052745678600","30052746880000","30052760100200","30052763400400","30052780715300","30052766590300","30052767382000","30052777803200","30052780786000","30052797627400","30052786600500","30052787258700","30052795215500","30052797695800","30052813949900","30052805716400","30052806250200","30052812042800","30052814013200","30052829465500","30052823766100","30052824167000","30052828195900","30052829526700","30052844268000","30052840578700","30052840845600","30052843458500","0.608000","157.336800","0","25","total plaintext payload 1024bit; m1/m2 encrypted as c1/c2; each measured step includes operand alignment, multiply, relinearize, and result mod-switch; eval_chain_ms is continuous step1-to-step6 wall time"
